id,A change op,B change op,C change op,D change op,Target graph layers,State graph layers,Schedule stages,Schedule duration,Schedule trans. red. duration,Check NOT UNSTABLE result,Check NOT UNSTABLE duration,Check global STABLE result,Check global STABLE duration,Check deps STABLE result,Check deps STABLE duration,Check Static #Estables,Check Static duration,
8260,UPDATE,DELETE_CREATE,UPDATE,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1],0,0,TRUE,0.031,FALSE,0.024,1,0.055,1,0,
8515,UPDATE,DELETE_CREATE,UPDATE,NOOP,[A -> B|C|D],[A -> B|C|D],[2; 1; 1],0,0,TRUE,0.031,FALSE,0.022,1,0.038,1,0,
865,UPDATE,DELETE_CREATE,UPDATE,NOOP,[A|B -> C|D],[A|B -> C|D],[3; 1],0.004,0,TRUE,0.091,TRUE,0.09,0,0.168,0,0,
8770,UPDATE,DELETE_CREATE,UPDATE,NOOP,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1],0,0,TRUE,0.035,FALSE,0.022,1,0.053,1,0,
9025,UPDATE,DELETE_CREATE,UPDATE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0,0,TRUE,0.034,FALSE,0.022,1,0.055,1,0,
9280,UPDATE,DELETE_CREATE,UPDATE,NOOP,[A -> B|C -> D],[A -> B|C -> D],[2; 1; 1],0,0,TRUE,0.041,FALSE,0.021,1,0.073,1,0,
9535,UPDATE,DELETE_CREATE,UPDATE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1],0,0,TRUE,0.026,FALSE,0.023,1,0.027,1,0,
9790,UPDATE,DELETE_CREATE,UPDATE,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1],0,0,TRUE,0.03,FALSE,0.022,1,0.055,1,0,
10046,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[3; 1; 1],0,0,TRUE,0.147,FALSE,0.025,1,0.334,1,0,
101,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B|C -> D],[A|B|C -> D],[2; 3],0,0,TRUE,0.453,TRUE,0.456,0,0.924,0,0,
10301,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0.004,0,TRUE,0.05,FALSE,0.025,1,0.111,1,0,
1121,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[B -> A|C -> D],[B -> A|C -> D],[2; 2; 1],0,0,TRUE,0.219,TRUE,0.215,0,0.536,0,0,
1376,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[3; 2],0,0,TRUE,0.396,TRUE,0.391,0,0.655,0,0,
1631,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1],0,0,TRUE,0.113,TRUE,0.108,0,0.258,0,0,
1886,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2],0,0,TRUE,0.077,TRUE,0.075,0,0.195,0,0,
2141,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[3; 2],0,0,TRUE,0.461,TRUE,0.471,0,1.019,0,0,
2396,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2],0,0,TRUE,0.097,TRUE,0.093,0,0.24,0,0,
2651,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[3; 2],0,0,TRUE,0.374,TRUE,0.395,0,0.813,0,0,
2906,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1],0,0.004,TRUE,0.141,TRUE,0.136,0,0.274,0,0,
3161,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[3; 2],0,0,TRUE,0.391,TRUE,0.374,0,0.788,0,0,
3416,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2],0,0,TRUE,0.082,TRUE,0.089,0,0.239,0,0,
356,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[3; 2],0,0,TRUE,0.397,TRUE,0.396,0,0.656,0,0,
3671,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[3; 2],0,0,TRUE,0.401,TRUE,0.406,0,1.084,0,0,
3926,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 2],0,0,TRUE,0.114,TRUE,0.106,0,0.294,0,0,
4181,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|C -> B|D],[A|C -> B|D],[2; 2; 1],0,0,TRUE,0.088,FALSE,0.022,1,0.077,1,0,
4436,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1],0,0,TRUE,0.088,FALSE,0.023,1,0.152,1,0,
4691,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.04,FALSE,0.025,1,0.086,1,0,
4946,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[3; 1; 1],0,0,TRUE,0.116,FALSE,0.028,1,0.256,1,0,
5201,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0.004,0,TRUE,0.044,FALSE,0.024,1,0.094,1,0,
5456,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|C -> B|D],[A|C -> B|D],[2; 2; 1],0,0,TRUE,0.109,FALSE,0.022,1,0.17,1,0,
5711,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1],0.004,0,TRUE,0.105,FALSE,0.023,1,0.144,1,0,
5966,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[3; 1; 1],0.004,0,TRUE,0.154,FALSE,0.024,1,0.288,1,0,
611,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[B -> A|C -> D],[B -> A|C -> D],[2; 2; 1],0,0,TRUE,0.169,TRUE,0.172,0,0.421,0,0,
6221,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.041,FALSE,0.024,1,0.093,1,0,
6476,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[3; 1; 1],0,0,TRUE,0.111,FALSE,0.021,1,0.298,1,0,
6731,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.048,FALSE,0.025,1,0.082,1,0,
6986,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> C -> B|D],[A -> C -> B|D],[2; 2; 1],0,0,TRUE,0.074,FALSE,0.023,1,0.142,1,0,
7241,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[3; 1; 1],0,0,TRUE,0.157,FALSE,0.025,1,0.303,1,0,
7496,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1],0,0,TRUE,0.081,FALSE,0.025,1,0.16,1,0,
7751,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.041,FALSE,0.025,1,0.091,1,0,
8006,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[3; 1; 1],0,0,TRUE,0.13,FALSE,0.024,1,0.278,1,0,
8261,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.037,FALSE,0.025,1,0.099,1,0,
8516,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B|C|D],[A -> B|C|D],[3; 1; 1],0,0,TRUE,0.279,FALSE,0.023,1,0.428,1,0,
866,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A|B -> C|D],[A|B -> C|D],[3; 2],0,0,TRUE,0.474,TRUE,0.454,0,0.875,0,0,
8771,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> C -> B|D],[A -> C -> B|D],[2; 2; 1],0,0,TRUE,0.088,FALSE,0.023,1,0.159,1,0,
9026,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[3; 1; 1],0.004,0,TRUE,0.183,FALSE,0.023,1,0.349,1,0,
9281,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1],0,0,TRUE,0.091,FALSE,0.023,1,0.189,1,0,
9536,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[3; 1; 1],0,0,TRUE,0.174,FALSE,0.023,1,0.337,1,0,
9791,UPDATE,DELETE_CREATE,UPDATE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.046,FALSE,0.023,1,0.102,1,0,
10024,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 3],0,0,TRUE,0.792,TRUE,0.784,0,1.916,0,0,
10279,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.044,TRUE,0.045,0,0.087,0,0,
1099,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 1; 1],0,0,TRUE,0.046,TRUE,0.045,0,0.08,0,0,
1354,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.437,TRUE,0.433,0,0.629,0,0,
1609,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 2; 1],0,0,TRUE,0.031,TRUE,0.03,0,0.043,0,0,
1864,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.034,TRUE,0.034,0,0.053,0,0,
2119,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.581,TRUE,0.577,0,1.123,0,0,
2374,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.032,TRUE,0.034,0,0.054,0,0,
2629,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.413,TRUE,0.416,0,0.824,0,0,
2884,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 2; 1],0,0,TRUE,0.033,TRUE,0.032,0,0.054,0,0,
3139,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 3],0.004,0,TRUE,0.416,TRUE,0.403,0,0.736,0,0,
334,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.442,TRUE,0.436,0,0.665,0,0,
3394,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.037,TRUE,0.037,0,0.062,0,0,
3649,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.561,TRUE,0.566,0,1.213,0,0,
3904,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 1],0.004,0,TRUE,0.037,TRUE,0.037,0,0.064,0,0,
4159,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|C -> B|D],[A|C -> B|D],[2; 1; 1; 1],0.004,0,TRUE,0.045,TRUE,0.048,0,0.058,0,0,
4414,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 1; 1; 1],0,0,TRUE,0.06,TRUE,0.056,0,0.107,0,0,
4669,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0.004,0,TRUE,0.077,TRUE,0.07,0,0.168,0,0,
4924,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[3; 2],0.004,0,TRUE,1.703,TRUE,1.725,0,4.47,0,0,
5179,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.077,TRUE,0.078,0,0.185,0,0,
5434,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|C -> B|D],[A|C -> B|D],[1; 2; 1; 1],0,0,TRUE,0.041,TRUE,0.04,0,0.058,0,0,
5689,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1; 1],0,0,TRUE,0.048,TRUE,0.049,0,0.083,0,0,
589,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 1; 1],0.004,0.004,TRUE,0.042,TRUE,0.042,0,0.081,0,0,
5944,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 3],0,0,TRUE,0.708,TRUE,0.686,0,1.591,0,0,
6199,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 2; 1; 1],0,0,TRUE,0.062,TRUE,0.062,0,0.127,0,0,
6454,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 3],0,0,TRUE,0.938,TRUE,0.937,0,2.297,0,0,
6709,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 2; 1; 1],0,0,TRUE,0.064,TRUE,0.06,0,0.13,0,0,
6964,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> C -> B|D],[A -> C -> B|D],[1; 1; 2; 1],0.004,0,TRUE,0.031,TRUE,0.031,0,0.049,0,0,
7219,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 3],0.004,0,TRUE,0.688,TRUE,0.709,0,1.66,0,0,
7474,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 2; 1],0.004,0.004,TRUE,0.035,TRUE,0.035,0,0.061,0,0,
7729,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.04,TRUE,0.039,0,0.074,0,0,
79,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B|C -> D],[A|B|C -> D],[1; 2; 1; 1],0,0,TRUE,0.04,TRUE,0.034,0,0.055,0,0,
7984,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 3],0,0,TRUE,0.924,TRUE,0.94,0,2.251,0,0,
8239,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 2; 1],0.004,0,TRUE,0.039,TRUE,0.04,0,0.071,0,0,
844,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.584,TRUE,0.585,0,1.089,0,0,
8494,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B|C|D],[A -> B|C|D],[2; 3],0,0,TRUE,0.448,TRUE,0.454,0,0.926,0,0,
8749,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> C -> B|D],[A -> C -> B|D],[1; 1; 2; 1],0.004,0,TRUE,0.031,TRUE,0.032,0,0.055,0,0,
9004,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 3],0,0,TRUE,0.599,TRUE,0.599,0,1.362,0,0,
9259,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 2; 1],0,0,TRUE,0.039,TRUE,0.038,0,0.068,0,0,
9514,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 3],0,0,TRUE,0.612,TRUE,0.609,0,1.338,0,0,
9769,UPDATE,NOOP,CREATE_DELETE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 2; 1],0.004,0,TRUE,0.042,TRUE,0.044,0,0.083,0,0,
10023,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1],0.004,0,TRUE,0.209,FALSE,0.024,2,0.317,2,0,
10278,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.045,TRUE,0.044,0,0.088,0,0,
1098,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 1; 1],0.004,0,TRUE,0.046,TRUE,0.046,0,0.079,0,0,
1353,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.38,FALSE,0.022,1,0.303,1,0,
1608,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 2; 1],0,0,TRUE,0.029,TRUE,0.03,0,0.046,0,0,
1863,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.034,TRUE,0.035,0,0.055,0,0,
2118,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.526,FALSE,0.023,1,0.726,1,0,
2373,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.035,TRUE,0.034,0,0.057,0,0,
2628,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1],0,0,TRUE,0.116,FALSE,0.023,2,0.095,2,0,
2883,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 2; 1],0.004,0,TRUE,0.033,TRUE,0.034,0,0.05,0,0,
3138,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1],0,0,TRUE,0.116,FALSE,0.023,1,0.155,1,0,
333,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1],0,0,TRUE,0.091,FALSE,0.023,1,0.078,1,0,
3393,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 1],0.004,0,TRUE,0.037,TRUE,0.039,0,0.064,0,0,
3648,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1],0,0,TRUE,0.153,FALSE,0.023,2,0.178,2,0,
3903,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.039,TRUE,0.038,0,0.065,0,0,
4158,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|C -> B|D],[A|C -> B|D],[2; 1; 1; 1],0,0,TRUE,0.052,TRUE,0.047,0,0.062,0,0,
4413,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 1; 1; 1],0,0,TRUE,0.06,TRUE,0.059,0,0.109,0,0,
4668,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.078,TRUE,0.077,0,0.178,0,0,
4923,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[3; 2],0.004,0,TRUE,1.609,FALSE,0.024,2,2.693,2,0,
5178,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.078,TRUE,0.078,0,0.177,0,0,
5433,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|C -> B|D],[A|C -> B|D],[1; 2; 1; 1],0,0,TRUE,0.04,TRUE,0.041,0,0.061,0,0,
5688,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1; 1],0,0,TRUE,0.048,TRUE,0.048,0,0.084,0,0,
588,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 1; 1],0.004,0,TRUE,0.044,TRUE,0.044,0,0.075,0,0,
5943,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1],0,0,TRUE,0.151,FALSE,0.023,1,0.254,1,0,
6198,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 2; 1; 1],0.004,0,TRUE,0.06,TRUE,0.064,0,0.128,0,0,
6453,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1],0,0,TRUE,0.191,FALSE,0.024,2,0.311,2,0,
6708,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 2; 1; 1],0.004,0,TRUE,0.061,TRUE,0.061,0,0.113,0,0,
6963,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> C -> B|D],[A -> C -> B|D],[1; 1; 2; 1],0,0,TRUE,0.032,TRUE,0.031,0,0.049,0,0,
7218,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 3],0.004,0,TRUE,0.608,FALSE,0.023,2,0.813,2,0,
7473,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 2; 1],0,0,TRUE,0.035,TRUE,0.035,0,0.061,0,0,
7728,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 2; 1],0,0,TRUE,0.04,TRUE,0.039,0,0.079,0,0,
78,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B|C -> D],[A|B|C -> D],[1; 2; 1; 1],0,0,TRUE,0.039,TRUE,0.039,0,0.057,0,0,
7983,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 3],0,0,TRUE,0.848,FALSE,0.024,2,1.483,2,0,
8238,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 2; 1],0.004,0,TRUE,0.041,TRUE,0.041,0,0.076,0,0,
843,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1],0,0,TRUE,0.118,FALSE,0.022,2,0.092,2,0,
8493,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B|C|D],[A -> B|C|D],[2; 2; 1],0,0,TRUE,0.108,FALSE,0.023,1,0.179,1,0,
8748,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> C -> B|D],[A -> C -> B|D],[1; 1; 2; 1],0,0,TRUE,0.035,TRUE,0.035,0,0.049,0,0,
9003,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1],0,0,TRUE,0.158,FALSE,0.024,2,0.205,2,0,
9258,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 2; 1],0,0,TRUE,0.038,TRUE,0.039,0,0.071,0,0,
9513,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 2; 1],0.004,0,TRUE,0.157,FALSE,0.021,1,0.288,1,0,
9768,UPDATE,NOOP,CREATE_DELETE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 2; 1],0.004,0,TRUE,0.044,TRUE,0.043,0,0.085,0,0,
10021,UPDATE,NOOP,CREATE_DELETE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 2],0,0,TRUE,0.025,TRUE,0.026,0,0.038,0,0,
10276,UPDATE,NOOP,CREATE_DELETE,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 2],0,0,TRUE,0.03,TRUE,0.029,0,0.047,0,0,
1096,UPDATE,NOOP,CREATE_DELETE,NOOP,[B -> A|C -> D],[B -> A|C -> D],[2; 1],0,0,TRUE,0.032,TRUE,0.033,0,0.046,0,0,
1351,UPDATE,NOOP,CREATE_DELETE,NOOP,[A|B -> C|D],[A|B -> C|D],[1; 2],0,0,TRUE,0.017,TRUE,0.022,0,0.023,0,0,
1606,UPDATE,NOOP,CREATE_DELETE,NOOP,[A -> B|C -> D],[A -> B|C -> D],[1; 2],0,0,TRUE,0.025,TRUE,0.025,0,0.031,0,0,
1861,UPDATE,NOOP,CREATE_DELETE,NOOP,[A|B -> C -> D],[A|B -> C -> D],[1; 2],0,0,TRUE,0.026,TRUE,0.025,0,0.033,0,0,
2116,UPDATE,NOOP,CREATE_DELETE,NOOP,[A|B -> C|D],[A|B -> C|D],[1; 2],0,0,TRUE,0.022,TRUE,0.023,0,0.027,0,0,
2371,UPDATE,NOOP,CREATE_DELETE,NOOP,[A|B -> C -> D],[A|B -> C -> D],[1; 2],0,0,TRUE,0.021,TRUE,0.025,0,0.036,0,0,
2626,UPDATE,NOOP,CREATE_DELETE,NOOP,[A|B -> C|D],[A|B -> C|D],[1; 2],0,0,TRUE,0.024,TRUE,0.023,0,0.027,0,0,
2881,UPDATE,NOOP,CREATE_DELETE,NOOP,[A -> B|C -> D],[A -> B|C -> D],[1; 2],0,0,TRUE,0.025,TRUE,0.025,0,0.035,0,0,
3136,UPDATE,NOOP,CREATE_DELETE,NOOP,[A|B -> C|D],[A|B -> C|D],[1; 2],0,0,TRUE,0.022,TRUE,0.025,0,0.026,0,0,
