Topology,Number of resources,Principal op,Principal op percentage,Top changes percentage,Mid op,Top op,Bot op,Target graph layers,State graph layers,Schedule stages,Schedule duration,Schedule trans. red. duration,Check NOT UNSTABLE result,Check NOT UNSTABLE duration,Check global STABLE result,Check global STABLE duration,Check deps STABLE result,Check deps STABLE duration,Check Static #Estables,Check Static duration,,,,,,,
diamond,30,UPDATE,0.7,,,DELETE_CREATE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 24; 3; 2],0.148,,,,,,,,0,0,,,,,,,
diamond,30,UPDATE,0.7,,,DELETE_CREATE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[8; 27; 3; 1],0.16,,,,FALSE,3.534,,,7,0,,,,,,,
diamond,30,UPDATE,0.7,,,DELETE_CREATE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 28; 5; 1],0.14,,,,,,,,0,0,,,,,,,
diamond,30,UPDATE,0.7,,,NOOP,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[25; 1; 1; 5],0.136,,,,,,,,0,0,,,,,,,
diamond,30,UPDATE,0.7,,,NOOP,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[28; 6; 1; 1],0.156,,,,,,,,0,0,,,,,,,
diamond,30,UPDATE,0.7,,,NOOP,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[26; 7],0.14,,,,FALSE,3.33,,,4,0,,,,,,,
diamond,30,UPDATE,0.7,,,NOOP,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[27; 4],0.16,,,,,,,,0,0,,,,,,,
diamond,30,UPDATE,0.7,,,UPDATE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 25; 1; 1; 3],0.148,,,,,,,,0,0.001,,,,,,,
diamond,30,UPDATE,0.7,,,UPDATE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 28; 4; 1],0.144,,,,,,,,0,0,,,,,,,
diamond,30,UPDATE,0.7,,,UPDATE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[7; 28; 1],0.156,,,,FALSE,3.279,,,6,0,,,,,,,
diamond,30,UPDATE,0.7,,,UPDATE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[7; 30; 6],0.156,,,,FALSE,4.335,,,6,0,,,,,,,
diamond,30,NOOP,0.4,,,CREATE_DELETE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 15; 1; 1; 12; 1],0.156,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.4,,,CREATE_DELETE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 14; 13; 2],0.16,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.4,,,CREATE_DELETE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[8; 18; 5; 1],0.16,,,,FALSE,2.394,,,7,0,,,,,,,
diamond,30,NOOP,0.4,,,CREATE_DELETE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[5; 18; 9; 1],0.144,,,,FALSE,3.221,,,4,0,,,,,,,
diamond,30,NOOP,0.4,,,DELETE_CREATE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 15; 1; 1; 12; 1],0.156,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.4,,,DELETE_CREATE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 23; 17; 2],0.172,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.4,,,DELETE_CREATE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[7; 16; 6; 1],0.148,,,,FALSE,2.27,,,6,0,,,,,,,
diamond,30,NOOP,0.4,,,DELETE_CREATE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[7; 16; 6; 1],0.168,,,,FALSE,2.373,,,6,0,,,,,,,
diamond,30,NOOP,0.4,,,NOOP,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[18; 1; 1; 12],0.152,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.4,,,NOOP,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[15; 13; 7; 1],0.148,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.4,,,NOOP,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[19; 15],0.16,,,,FALSE,3.069,,,7,0,,,,,,,
diamond,30,NOOP,0.4,,,NOOP,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[20; 11; 1],0.148,,,,FALSE,3.118,,,4,0,,,,,,,
diamond,30,NOOP,0.4,,,UPDATE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 17; 1; 1; 11],0.152,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.4,,,UPDATE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 20; 13; 1],0.156,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.4,,,UPDATE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[8; 19; 7],0.152,,,,FALSE,2.714,,,7,0,,,,,,,
diamond,30,NOOP,0.4,,,UPDATE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[10; 21; 7],0.152,,,,FALSE,2.843,,,9,0,,,,,,,
diamond,30,NOOP,0.7,,,CREATE_DELETE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 5; 1; 1; 3; 1],0.14,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.7,,,CREATE_DELETE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 9; 7; 2],0.164,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.7,,,CREATE_DELETE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[3; 8; 4; 1],0.14,,,,FALSE,1.48,,,2,0,,,,,,,
diamond,30,NOOP,0.7,,,CREATE_DELETE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[8; 11; 4; 1],0.164,,,,FALSE,1.329,,,7,0,,,,,,,
diamond,30,NOOP,0.7,,,DELETE_CREATE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 14; 1; 1; 10; 1],0.16,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.7,,,DELETE_CREATE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 10; 4; 2],0.152,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.7,,,DELETE_CREATE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[4; 8; 1; 1],0.136,,,,FALSE,1.008,,,3,0,,,,,,,
diamond,30,NOOP,0.7,,,DELETE_CREATE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[8; 14; 5; 1],0.168,,,,FALSE,1.794,,,7,0,,,,,,,
diamond,30,NOOP,0.7,,,NOOP,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[6; 1; 1; 5],0.14,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.7,,,NOOP,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[10; 11; 5; 1],0.164,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.7,,,NOOP,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[9; 5],0.144,,,,FALSE,1.623,,,1,0,,,,,,,
diamond,30,NOOP,0.7,,,NOOP,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[13; 8; 1],0.148,,,,FALSE,1.676,,,4,0,,,,,,,
diamond,30,NOOP,0.7,,,UPDATE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 8; 1; 1; 4],0.136,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.7,,,UPDATE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 14; 10; 1],0.164,,,,,,,,0,0,,,,,,,
diamond,30,NOOP,0.7,,,UPDATE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[4; 9; 1],0.152,,,,FALSE,1.135,,,3,0,,,,,,,
diamond,30,NOOP,0.7,,,UPDATE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[4; 11; 6],0.148,,,,FALSE,1.935,,,3,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,CREATE_DELETE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 23; 1; 1; 17; 1],0.168,,,,,,,,0,0.001,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,CREATE_DELETE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 23; 15; 2],0.164,,,,,,,,0,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,CREATE_DELETE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[13; 19; 4; 1],0.152,,,,FALSE,2.147,,,12,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,CREATE_DELETE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[7; 24; 10; 1],0.172,,,,FALSE,4.143,,,6,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,DELETE_CREATE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 23; 1; 1; 21; 1],0.16,,,,,,,,0,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,DELETE_CREATE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 26; 22; 2],0.184,,,,,,,,0,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,DELETE_CREATE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[16; 24; 3; 1],0.156,,,,FALSE,2.613,,,15,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,DELETE_CREATE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[16; 26; 9; 1],0.172,,,,FALSE,3.767,,,15,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,NOOP,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[27; 1; 1; 20],0.152,,,,,,,,0,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,NOOP,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[9; 19; 16; 1],0.172,,,,,,,,0,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,NOOP,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[28; 20],0.16,,,,FALSE,3.868,,,15,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,NOOP,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[27; 15; 1],0.164,,,,FALSE,3.151,,,12,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,UPDATE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 24; 1; 1; 17],0.164,,,,,,,,0,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,UPDATE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 23; 20; 1],0.164,,,,,,,,0,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,UPDATE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[15; 24; 5],0.148,,,,FALSE,2.907,,,14,0,,,,,,,
diamond,30,DELETE_CREATE,0.4,,,UPDATE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[11; 25; 8],0.168,,,,FALSE,3.543,,,10,0,,,,,,,
diamond,30,DELETE_CREATE,0.7,,,CREATE_DELETE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 27; 1; 1; 26; 1],0.172,,,,,,,,0,0.001,,,,,,,
diamond,30,DELETE_CREATE,0.7,,,CREATE_DELETE,DELETE_CREATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[2; 27; 26; 2],0.18,,,,,,,,0,0,,,,,,,
diamond,30,DELETE_CREATE,0.7,,,CREATE_DELETE,NOOP,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[16; 25; 5; 1],0.156,,,,FALSE,3.161,,,15,0,,,,,,,
diamond,30,DELETE_CREATE,0.7,,,CREATE_DELETE,UPDATE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[24; 27; 3; 1],0.164,,,,FALSE,2.841,,,23,0.001,,,,,,,
diamond,30,DELETE_CREATE,0.7,,,DELETE_CREATE,CREATE_DELETE,[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[0 -> 0|1|0|1|2|3|4|5|6|7|8|9|2|0|1|2|3|4|5|6|7|8|9|3|4|5|6|7|8|9 -> 0],[1; 28; 1; 1; 22; 1],0.168,,,,,,,,0,0.001,,,,,,,
